wallet_address,amount_ui
3KBnqPqPNXUCypMCuw2aDKoSXHSjziC9961PL6qoEQnU,46093.008157
GMqUigHCKou1ZtmWmvCqiesQWKwiqrkLM1uLa9fzmusL,45926.85314
3gjsFGFcUPnK9momXJ98nNxbH9ZFTyj2MJc8q8px1WZC,45411.529735
HthMoRcd5wmjxcNsRdexWYjBQrUM1javTqLCySeJS1E3,45236.233235
4L3nurWQvrjZenEkm63aVJgic2447x8nnCcM1Ho4EKde,44657.360445
DNJ4zDcpnjiUj5asu1wp6RKnMXKfRxzuVNTSKRGLzEmP,44399.310224
6wtM8L8nwC4SxRtaRqfhUzNBaRAYceYf2xdyjF4J26br,44386.547204
G4ovn49JEnqdQKrg9L8KY4M1aQggcrPzaLp2gDPmvT4a,44127.40034
6SvxirXn4khgF9pKzykG1y1B9zpG3653t9RrRz2XaVyX,43787.121876
7dahKFTAaS9EXbeTsreLph3Zcpb25NfNkxZv5ynWmYfx,43593.721949
2Cy19NKYGCgedDWrvGT2YwH53dAAwBZCYct4bwfXQQK8,43258.91908
FRkRXbevd6KGHhp1bxqGhsEwKfbJvqNvCx2KpQbXujjY,43141.479787
4ePGoXcPVRhqs8hd1nFQzAWAKsqbV9o1M5gcTT3Nn6go,43024.691079
J76zd4y8CAHk7kJAQ4fFiT6Js3xLbxqUNvYQnH2QpdQn,42540.192536
VzurNCf8yjJp1RmTuHU32wT1XbeGoJXJEqQAgYhEj32,41350.724083
GC4WLGVaPQsdWkGte16eosMXKsQ7CRFricZwBmMxNASq,41007.471104
Fng9sSD1iC1V9yNhyiVxxQTUEbTem5zXWeAgF3rvTVEt,40843.168506
ZTaQCkhDeFpwFRdc55SuvU9dN72a4cg22Y3JenbEp56,40524.002509
5WnXU3bQi7irN39ibn1QnfidMsC9bAvvA51dZsaK2cVE,40424.371986
vHcnVkoDgFHSnYUzL6JmmRXBAx2E3jHhbwE4FoRhWR9,39866.833781
9592C67deBAEGY5YwwVF83bPJ5AmSV5vF4aAStd44R1Z,39474.89591
8h294eLRDAv7f8DmNvYz9Zm4rDUcc8urVu74BPBoqTKx,39412.292134
8sEXt95SHtkPy8mRVdkmLXmkgRBLD9rgWUnMZ4JeQAx,39062.183713
83B5EuNVNuH6tC6Ur5mcjK6kE7JDLCTuCfcff2JCBRJt,38913.650439
GBsNkqU1qQAiSomjidLNhqDsXSppzFrHVq3fLsq5wbnv,38220.333484
HDeq4wHE8kntzD89kuYFYMgfpbkm84baDcN3rTxYSAb1,38099.724165
BwwrgiXKqYUj1js946UWBtvDPPb2N9HUwftzGiPsVTS5,38034.794059
GWEawDBoV7dKACP9mD71HcHKtDedFu34SWsGrkzx5Kzs,37893.902345
C5CdaPhyzH27ADuDaNLKiQjNCUCiyE5VDmBQFt4mxW5D,37847.847312
7aWhWy7sLc3QSjnNVVSTv4R7PRD6huTPUK492mfcrsar,37815.398293
FyYkpXUtJCmgEa1aAtT1uS7w9pH6NHU8yT8twVLxSFyZ,37747.687324
G6wZgtweW9DPuZnizcTdfgVKBVtxpJ4HUQJMsxaWAm24,37576.25549
2HMYWsULssLMgkKRqhCxgwQomUm2faEJWKH3f4G5Uw7y,37270.103104
6gff8kWJmAES6ETRT7joQGEdmF6KfTPWHV5nNsVWFVbE,37250.416422
4gFw1Md3UYhDE8uoQiELB55imXR7t7vMhV3uRRD3H8Nd,37080.822784
F1Jt2VAFc5ftarSJ3U3VAPRS4d9a5tH6JiymzbkvkNML,37019.081224
9bTR527qgYNzLwxb5MSQT3cQ5NPhouPjvK5UvprvwBKY,36641.737427
94fQNrNUL4unnbwaPMSL4LcuJaBSL7MaBa1f9KSgemEY,36541.373758
DpGyCzxL1bTxkLK42cg8s1qrs7q6fF9bMzWmqNVbnrrB,36134.784713
4eS3JbVPxCMrGNxv2mM8UPruLChKs97Q5VR1B3XQwnkR,35596.694188
FG1UvrG4Fjtu1xp3G4ZQi68NyBGkiQNkEC7DQbRx5bsy,35189.949592
Hv5fS6Y9e8U96zjaCTCrPs7htW2ypa3Ms5AR11B6MELs,34407.880942
72PH88QSCpEGJag4SbQzv53Dhw2nQ35Xxn7oiY72ok9d,34080.770973
E8fS4BkVcJgHXbtbg2GKnFpujXmJ2FxBSXCdZKQsnFKi,33842.697421
9AHWRpWkfiUvbCEvuiT75ydATPQnKgXTxrhzXEGNBRny,33305.060472
Ct8ncbj6LrggiJMtRcLhub31qTxygBSUVT1TojdHBWAA,33283.596101
BBsgqyD4b11epKQK5AMPZkHASrGV2sVwdzVU2ZGpYFDp,33190.393156
FkskH3gNDpt4j4UPVCV9pU7PaterGHezfsoFixzhuvuv,33185.900423
AMaQp7SbRTWaAqPw59uhv2nDHDSND452ti2kEFUiwUXo,33009.674513
5sBi8xxewsBo1LXA31rMnZ2LbDVceYjNdQgFJA34JchX,32484.620901
6SExHcDzRXLzvnCGXoj17L3AoMy9CG92omKGyPgq7NeJ,32283.047443
239H8WB7GVMtcW6rhCGn6gjMskSu1PnYdg5wXY2vmMZv,32114.745362
7PgLsoWCFYx5TLtoojCj9s7MNJP9yjFqPZituAUZT4Lu,31760.58626
3VWfdQGaVnrjo6FR34v6vXFqhqNug84GpmqSNarJ36Rj,31691.956621
E2gYc1M2jMoGzXPrLT4rSGW8TaDrTx7fxoaDtPBartKQ,31605.5382
Ad7sCSzRQ79Q5vMddAk41NjoYtXXHMPKAM6ivKpLa5yE,31593.060801
GhbJ3t7A1uPsVCWFNFRQpq3Y5xEcJvFz7jGzdEaB6nKx,31274.768775
4sWrnSxBQJPquaJGwKiUY5CMWL5iFXvMrmYqWwYafFyJ,31218.609883
7Y7KQCc4s2Wbp28DKD1A2yLrmZJ5pPCBnGLGQRXZuW6s,31006.371439
6JmkMRzecgTSPRpW4XS7qjJCKs9kQZaWZMWoWE2q4g9L,30564.957152
9ESrT1319aqNEJMcuWY2cuvFnUiugwRTZdrnEby3p4xS,30545.540848
3XVV97SrDRbLE2uPVCsUnmeX79TPBH9JiAGzfKxevNE8,30494.939327
F61P2J9VXbwEbyQKYjVMbJUjkpgMCzj7rNUpqjL42DaC,30421.352795
78vAwV7tmreQXoyP9rDRyuLZT6vVSJdR8eiS3gXGxVPM,30408.673458
g5ZwoAaTCcUju5Lu2r7bbTQQ7pap77bnWVGmKpzVQe4,30404.967589
CKs7WHryW6Esk7S65h2Syts8WbL1anW6YBpYBUuehkVc,30116.183731
4wggDsryV6hUBMDJujgKjBTNgRB9iANcsDPoiDQ5tfUo,29849.705401
AquJ4miYLQybYfiD3HdE5eE5MHG1h8VCniFzeEofKuNR,29324.986345
6oyyCtjxiZYPF2N7eEEfXgCAcQs77QuYZcjCzMP2sCEr,29307.960992
7DV591od59bNa8FxrXSG7tKJGBeNqxnJJifngWT4G8MY,29174.185134
GP8StUXNYSZjPikyRsvkTbvRV1GBxMErb59cpeCJnDf1,28910.910459
DJAcYUWf4W1dAsBmDnVjLLgSmAFPeAiBCjYnMNojF6z8,28822.298226
AyuHQNus9MSihK5iUiat44yn4FARFa5hL5NfDxiBSqxu,28727.840772
6weBJvWJ42K8LfJzmS8YsEDre2QqfV2iXkb4PgbfWKFp,28642.670154
2Q545pYoMfHUcYFgs1cTVvHbTSXWFiYuGYJYevsAJzm5,28385.370811
FMkMaugMhvyy1MSE5uBzxNtMevXqyUuVCavLE5RnGUM1,28123.510639
9uo4ex6256jmrAoHGMkr53Zrew3zJXQf82rjMfgig4aZ,27774.512468
Hi4N2vu23JZQ9fzW69ovLPPsS1SBL8CEnueGBQLDMtN6,27441.521036
3yF67qf1T9535dNtVGWz5eDyUsCKbfoCcgw4bhdCdgFo,27295.899513
CSJHvkxaN8prXEJq8UhTbicv4v9XrcDanen6KdwcBkxe,27219.702418
66G3ATihnGU4nG75D79LQNAetfkUxkZt1dWJ7LYzSzLy,26869.433274
G1BXTRzpejCRfZoEx6KEDEeXPMKfu9Ri7ezSEEBBEzdS,26637.88553
DFaF8gydkKpy93ACoCzQvXC6YA9fFVKJj7HCANFvvTSe,26427.476779
DcQNK7FSooNHGpts7zi9S6WwvyZHdsfVGaE21Y2EKm2w,26247.347704
E2TDfeRtWWjDZBXNg3zC3wQyRjb9GENR9RxNQyQ5mFaH,26221.30035
5zhnibNgWwxw5LrvvEknW6ctpUno3EBDL2KjWR17o3BX,26106.370258
3zZfy5BTcbgeAGp913X8RrDwnzHk57XhLKu3bP7YFvEh,26027.506745
CCoySjMunNdggtACe57MvfgkvPqipCvAZ5wYyK5ieZ4n,25738.200842
FN6Xg4aZFjrGTs5oo8YFXDYW2ciEjQPus1EwAZiBBawk,25662.119638
CS8QC8ZSMfETyAf9hHv48MuUaErtvrGtXaV3MoNciY18,25620.125434
9fEeAbVkiUEXc7HQ41XYHmxwF1jJzqt4uzuHwDLZkaya,25617.482085
6f32wdMWfemHNtwR7x6a5XCDezL9NkLrfkgQjzevopwi,25474.239968
A8PZSpW5zt3MWEKn5nxJaHRhipR1syjaFbhfPT9UjmDz,25330.089531
J5TWtab5RitpErTDf2AaRbbfa8UtQXVYCZVRdjJ2LKAa,24717.847227
GtYWjXTorc5ofz8Bjdyibe3UE8Bw8S4eqzU4gsA8DycC,24168.895242
8Qqf2UvqMEP1pYuj5Mj7ixjhM8wT8fsB8Xar5xjCXJ6n,23960.51104
FrwXd5FTRGzSeGn6wHVuVG9w8UB2mXzeZ32mcQcQ43C9,23776.154547
Ek1fzy9UabMRbp43p4vxJK9AgKPGBe5MNCuQmMaMwW84,23523.841819
CmQFFmWZpKhHXkHhK8vnBcFWn415joUj9j2yUwJzL3QM,22748.824502
HUsAR19Vye9uA7E2P3EB4v62wNbW4bFqxdQRpfbvFMEo,22727.352337
HMsSMhwCLZpp4ESrvmNN5Q8SaDvqiw7h2cQbTXnZWKAd,22646.970709
RFa4i3oAreRDFAbufEFXkXkFcRyzKcPbczbxJGskADo,22200.299688
1SHUpuRbsAkV7ezp4Eq7fXR6f2LvA5GSdfVGQdcTpdc,22125.472982
3EMkWQgzJ8mLVbr4sqQzw3eB2dJyBC3qGasUXjTrStsW,22075.049234
HU23r7UoZbqTUuh3vA7emAGztFtqwTeVips789vqxxBw,22050.722492
2zjFEMasunEW1mD7aL4RryUG1mXno5bEpDvqBtn79CVn,21929.241373
GXkqMtm8LpFSRnGkVAZUBnJBEeWNvcdhYmRCK1uLU8Ch,21922.34856
2WHFr7ShDYnKEPztWfuig9DzV9t5tCuXfXVPUHY4ux8R,21801.251211
7dt9V3DfKkhzmk8eyCyBFFjaAo2oRpR9w13JLAAs7j5u,21702.617017
HrwQz8i2V9FH53rr1GCKTNmhBqYpgeQb2921cm15PYh8,21128.717109
AkTgH1uW6J6j6QHmFNGzZuZwwXaHQsPCpHUriED28tRj,21022.484236
HukHA9bESHBFt4UfiHEd8GsobEXwHYweBqjS2vS8yS4P,20878.058966
9jaYtyoyboJB4b13NcYT34H9VjCp61P6tiw7KJNRzwjG,20603.320297
AxUyuCt1A6MUpXBb5ecRLVhkoqcfV4CwsZZNzBDrhhvm,20541.622244
zHCfkcrHaEnsSCKNEUP6EkYje7FQKJKd4pEtkbFfHtA,20524.975633
8uY7JqApWU6WKUhAUVtoYN9B2RThK5zYdmjigFFnPvmd,20430.653051
HDiFQjtd5H4T1uL5BmBSz34b7AFojsU4e76iLMLoRcbC,19964.201336
B98rYR7mv7Z9FvGDp2HanbVP22J9EG8edwigFtq9WAKA,19950.851101
nYXSJnzoyoATHBRbwoyQkcxoVa45FyAXSXiyPEabNrP,19914.556751
A7dHzfmou9bEkypbuSvb9vPHU3ZCnHvyrnsXGFi8CMMa,19838.736038
4Z5RqQpSa5hnEDVVNwxu8MnPaquirJgmaXyrBxh1A5x2,19765.7399
CFEbsQdptzMV38AyLHL1Ry1CyWk8zVy2ZjJUjSDbgqk1,19524.931668
4tqz9peRgM2W7wmVpeoTP3u3ygeAehL1ru891vy1xppU,19452.813269
GAu7dHefWUy6rk1tUzyuj16yJiXxKe9ykNcQTqJjBhdo,18904.699084
CuiPpHAsp3QpFMyu3QSAyWB4PhdPSteSnSWGLKgKch9B,18903.441689
Bu3WsRcBUjgHAMwmKyuXK3mJFHN7wquqgSjLiZ9Jdeuc,18793.031504
LKhsaMtdFQDh3BZsGBv86zQeFxmXJbr9JPHFmxsRHk2,18623.811545
31RsWMBgReRKK6ep38TFBvrabHcLpJykEthX7HGP7Ynf,18219.900474
E9QdbMUYSVwyvE66YHFBBebMRt8TRjb673v8fiaoZ7G6,18153.310255
5fJTvn2KYMGotc42WZGrE9A4FS6NeLYKLZHCZdnCqWUa,18109.082716
Ea8kLKcZ3UAgta4XQ8HYR9u84t7MY3iGQm7fxH4yUdVu,17922.5
FTaNxrtTqoquBxz7RdmdBgpraYas2pyg1oNMioSYiYP4,17675.809495
DpDL6qziu8F7YrF1V3AvVCRgmLPvyzxPA6n7uPYdv8Kr,17624.322647
8PvxjufQCN7tmVqENYTgRqM5LQZhK5pJwD7Jyg9MuzFJ,17494.58546
HJSYu4gntxTxJsnoKEYs34wocwkhdaP1CzSPwhbtuF5W,17484.176744
3CgvbiM3op4vjrrjH2zcrQUwsqh5veNVRjFCB9N6sRoD,17307.879249
B7dwLogMiA55L6iYN1ENe1CtkRvu2LD7VgKBbHaARmvQ,17054.258364
9QSvrNLtrB1ZqaHPGfoov3YTcfuWm6zF6FY2wQSjjSCB,17048.0
5a7wgFq7KU6JSjeDi1YoBKF2arpU4ANbEPJhoejjojBy,16827.458042
6z9df7NaCrrNxhYD9iHacWQaFAVffAj4FJWxZJWuHYda,16800.940853
8auB5dVox5hY5CsLgzN7CwHD83p52PDxbcidLDGpPQNR,16694.259671
3BBJE4JkHsniPkQi29KvipgV16TqmSC7FDgsC8GqmUa8,16692.627425
BxN1fk8dVXXdxsBtdQWTQyxvr3aaSHcBvpwXUV4SafE1,16673.96292
HvTUqSEEL5ZDRmN2GrkZWsbEHy9cpNdT1SGjtj9QnQyq,16667.806061
4NUVtDqNJbCne7hHcUJNyfQhyLUi4ucst94vpPFp876p,16503.900845
GzFtTSnoCpqabkYbYeu59xc9BvKPBoWBLh5hN3xSnARc,16404.427669
dgPqowzSYJv2U9dsProRu3TCuFTdvcMNMg97nP7Bb3q,16307.058557
SbKSTcomHHCRkNqLX6v4DWGVWXLeDy3fZGUFuc1XQXn,16266.900681
CTJ46qfS47V2zSYbnCZhVoHbmBqcJHqgQXiSNE42Uk7d,16197.129516
FCyoKnrfPdYcjtAmb2Mu75ejV64E6PXjBip6bjPYupWe,16176.275341
59B36Dnu5fTFjCavdDwrGtW44BfFNmV54NfoY9hU8BVo,16157.364534
2imYuRg4E9ixdkMyBa7JJKd7MzDB6So5SBgbvJicwAYM,16042.01579
6X9LPrVfKQwpY4E73nv781rjyJh48RpzSatMpacyttHf,15971.822958
AxtdSjEWAHB1PS3ytKf9nq3MfSr8RLTi6XKPvsHdwecC,15867.924633
3cFdbQLuQ8r77Qtpu7yxDFuGH7EuiJyYAzmjXMBcE7a1,15774.354497
2t8i5mBywbm9D5VPniNTT4LwGuPFiD3Ni9TmS4vxeoFd,15500.0
GiFgJVH8VfVjaYdNK3Ssqjd2c3VPHMdo4Vzp3ZQvcUid,15371.022629
6Wh2BdZvVuPHmxGYANVxf9Gn6tUU1mhSFCKntckVZoEa,15319.775066
HdGMeAnrfiN19UFsQD1eo1iysBQpNgxPCnQLPnTTnFH8,15308.631597
22D82ivLW1SQodGzeBzxWK2rQCk2CHCTtjHaiESRk8Qs,15308.253597
4xRvEePk5AYUhfNMk9QstzkuWMex5iJCABYeQ4nrLD28,15247.343995
AN8a7VaRQy8aC2Jrs71HUvnWCQ4EdZXHfcnddK2i4PQh,14813.690877
E1ebm7cSymrZtUU1GVfhSTp9C6pzgjbrqT3g8tFaWifz,14692.548056
4juqx3YaQsqhhvy2ZLURpxr5WrR3cH6gi8GHSWBgdsoU,14408.42621
GZ8Xk4YErouefpCJEVRjKoTZUdcKa1fNDdHsvfJpFkT8,14372.750528
BR14vrunMk7TrabyPAUaWQKPY4ijRGcLbhZBwsFoxNss,14326.807065
6rD6aVaSD6TYQpKzEHEfhgzyujmiSM9RZzyXhTAKuviU,14317.65333
GpzWqL6zhz5ZLAzCxNs8XNrAkh8ZKFY2FoaAZmfqxuDu,14213.606587
8eHfWvNNGZkJYLdhpSUEBs5r6ttVnQ3kXT23YewgzKTY,14178.03008
FSvuM98DquWhNuJwfctBBJf6pHWXFBQfSSUvCKS4puXx,14156.317418
BnRmMULMB8367pYjWcwZqPFLy9T6P1JKyBFHQzDdFVtV,14035.149544
79rqmPdFQRmeTfEdiV3TZQP3HrbdeJtJdWh4agbyQ5RW,13896.510129
5CcXActSEzbWaCW4ihGWYwUnaHCY4pfXnrVJpCM4m9Ca,13829.693896
2CSfSwyGLnbMRKgYrH1k7Qfcr3kZfPYC4Mn2co5HbLZv,13585.415898
66TzKfMj7o2AZ5gKCGqrMPSECW5Bou9JckFi8pL2eBsS,13190.773144
8rAYwsero5XSUfPjrdnSEDH9Zk3JGjfpgfSqPsXBFbUg,13114.0
AB8CTfTWUPLmr86X5KqAsE4wVKuLC4Mnb3GP9PhNLBMs,12972.145178
5wfaYWN8LZEeo8q4Mqui9tqZRueCxQhUGEseXNZqxg7q,12538.273055
4hXfyCpCGA8Kso7R2J6L2rYTu8BE2zGnSXiLifavMEdg,12308.210202
AbHcDMes7uFoLV82cLEDeQDDzTJ7RyqWttjbGVy8A1S1,12303.678925
84pS9nd59eZzjrU2cZ7a68Rspz9ddRcFi91aXJyJf2q4,12256.180784
Eat6oa9wAU5i9L4bedo5mwjFaxKqT2JMjKHo4Xp5aXb1,12102.087481
B663wcRhhJNjoDDYeMoQ5LYACFZMFN3nghTvgGETpnsN,12023.710549
DstCEDxmXJEqEttfEZpfLbt2nmYrG9tnUfRTk6Pku7VS,11939.072535
2aU6iSUAyvA5FKZaRce6NnKLKcCKZxLaFhGSCzeJFSkm,11891.469067
6cVzQcgSJ9abFsjTXy7AxRb7bU13q39C6qnCjqZ5XJbm,11860.150301
3zTLVeuTyLA8BnTWDGZFm1TVTouHsRE1tG4UvgTa3GUR,11060.476754
3Z7P9Ec2EHxHq8yo1He2FmP15CzQWRGF2CmujkHZJMxU,10875.217187
5xwDiCNFoLqkxRUs6SCTS7j2okb9U3YHoTz9VftwS9v,10527.472798
7QGqXp4d5ujcFF4GwD2G6oNrnA8ChpPRLWxTsVpvwkXU,10504.455038
4jJpi9sUA85FcpFiVxRHRW1KMWAPwLQYA4MWjMw5XZJH,10461.806336
2qBj4R3rdNxtmibo4nyd6rjhMviKLiVDCbADhefwCQvK,10385.599519
9jdyGD1cvoeRYz51WdkKGBXwhjGSHhJszYp4cKr6HDJ,10221.14021
BidPAix2sCXP678o3L9mgR8969YCiokQB2jaVrz1W2uq,10204.239635
3frpx9CfFqQpEATa6AuADADN7iTmnUKf4BvKaoUMkpn4,10125.272035
9RYMgtJHEUUtipJe7HM6wJYLJRw3WcSWUCuRitZmYU6F,10117.71542
55hMCXwQw5jhxHgcYPSDqAteZLYQ4yP3knSePyLAmfQz,10099.40975
G1PEYnywGKuseDZPgR9FmDm5UDmpD914RXUoHobD5Rh7,10042.180204
9t5ME6bXQoHJHgMgmXrqrYWciH8xfn76J8zuWiY8pyS1,9972.15269
7CHsMwUuTv6dRCyfjzC2wwW4YxqBd9DiqGd76eRunij3,9968.337546
6SuvPyzx3n7iVnoVC4yq2kpchavaaAopBZLNxDj4R6bo,9934.802343
CExpJup2QuZQc96eRnVTPdfr1SKmFadkbJNf5kDo4jmp,9880.36518
7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,9828.638557
CpoD6tWAsMDeyvVG2q2rD1JbDY6d4AujnvAn2NdrhZV2,9791.331128
GGQCZguupgm8Pzk83vNVgj4CpjbqPFWs7BoiKvwpJWHd,9785.299011
EY326mAAsQ4dhDtUZNMZLDVbaxdPZECDRmdwiGj3Q1fU,9598.92034
8v1Ja5Bqs3pTQCcEtFUmB1f5hu1VMjqPE7HaHuLy9fDc,9471.166586
5enNXYTX18DuWaf4MMQ7tTxJ2ik55DkJK6WM6UukN5ik,9453.523802
8hKDaZgcz9SXF1EpUFfv99P4qHycR8xT9ygKvRvJkEH9,9452.196705
5T8YCWgnyxUxTJQBfSwzSitmyxWdPEAvnCc1LCagsNEm,9429.955091
9cWEWyqUVvSPYS1CsXRFMLqyL6ArWRjhS89PezUYAhwV,9256.454748
BXkuPcmeePXpjXAkvtnMhVMrAHMAvCjgK8cNsqy2MW76,9238.317262
7ViX5kqfoJDpBnJLhL6Gp6oeZjkV2BjXpAVMm4Yuk8sg,9179.5
fRqS3bNPJCVbP7zqR1fTQeKMgNS1wjY51BUJhoNfX7B,9003.913009
7ShpimmFYjd2eDeG4Ds2tRnKKLkjmdtCRD4rs1HaDwG6,8929.056979
CzwDwi4vhUT2uBvNLmCQjLprNLCcRj6VJAXbWTWpGBSm,8911.723384
9Ndh1oYykESH77KLxYpJ2LCTMYYecP9Mb26DhC4Vx3fB,8903.617152
Fshry47xGb1g5JJkjRystPuxTawtjDoZjpMEZw8wyg7L,8796.498033
2u7dqfGarYCpSaAEczfwxxPzZprK4w9MvjkUkRdTs15n,8751.175583
34SfQexQhieBP8Sw7A7nstrKbxkvgqFFS5e3fkJEJCsQ,8747.385241
13J1f8ViSUuxcbXftXzSGCCn16mxbZW1p8hD3u52jvSN,8698.549506
CDzaAkaNRbhjyEZC8MUF2UwSm9X96PRxmP93vQg6Vznf,8651.325285
2zCp73Swuy61M7G4meE4z9ue68K2emhZXbrCBzvzzTVH,8476.627344
BhgWTei61SvE6MCAqG3d9V7HfaaTQJC6v5Lso4RxLQdS,8441.360265
FBVqy1MddF37uf1j5xyvEUNH7z7i8DJKp2ysaWJ1vdNg,8278.560643
6QF8cwdbhdcEvbAzR8FVAWgz3b8A6YDX8sjCmWWaK8ft,8270.283297
1x7aM82qLEpVsrN6iqWQ8UJWkW23esARgH773EPgjan,8267.117827
EP1M8cd6RHUcFX1Pvm5CDkXki9WxQDZ1YSKoeATKEuaE,8235.968657
d7q5vFppxeKDS7jHraju36XZmaDzdhRsUrR3SyZPLD4,8234.981806
5YreJyPQqGkJfRq5GU4P8wvXSTBoZgrDdKdb9nLJdEQ1,8213.358285
8GJxncMHe9CHzqCLjEFUcPKSkdVoF3zqxA9oGqKeuVst,8121.591184
8e3rSXunFGgKc3NKQbKd4FCMCDDxEXsYDozuq27gKDt,8084.451693
JA4tZuKraReteSUzJ85AmMbCVa8L5XJgHqYAT2xwWfm2,7890.491373
9xcTD7wHbkf1RpJHUg2ktZz1ZNqgnbixRnFfKHRjtUUh,7874.602283
E8r9R3TP7eXrTzecP4BjyxUBP3GAvNNUjteRxC3fF7D4,7864.493601
CszqMkziT7d1WBRzeSt4ZohGSm8ecVTMjziSGSu5umeF,7820.646447
HQLXB2fxTndXXkkz6vhzwKJN6iKR6gkFP77e6fb7NetA,7809.623023
7Wgd7x9kcKN2s3R4NE2PGjSHZe2voETJ6qjAFexJRs5X,7764.359015
7ipEgRjHAqxJxU9UCg2ej4tg5hk4aDQ4YL8yRgQ2CQRU,7736.152284
Gpi5rbPSEhcNgWujNJLc91GPAkT5xQEzRXiaxVydkozU,7731.047952
9q4Z7zRTZKBRFEHrBpw5xa7a2oBF6WCV9pT93mn3Ag6u,7526.339224
7J68HSFWttaY921fnGDMDWrkBKkPMAyZ6L7rfHDn4j8h,7523.613436
A9E3Mce2pLJ34tjydc7YVxTj431ASZELfH6LC6PnuxEv,7501.144738
6D7kAXjHEPFwSsiH5EhKD33X5dfNQ5UKc988PSZsmcGD,7465.695008
Ea9CSeg9PgxQGHQfeFNkPzpsSArGhRyjYFsx2K2idrPW,7431.0
5FVvjxJN6NhC1s8iyGDFSa3tcm31ddkvZPHyQ8nnxVoq,7430.960117
5Qsv4QZm43ZLYmiJ4XokMWWc3LXZdVvrdoPfV5ZcEt7v,7337.166638
4UHdUb3RySE2ciutJadbrBFCcMfkgqNK9JZ4djhsn5ip,7253.961852
A1mH4tkhkhxvY3RCr2bawABmFheLojqqzsfiohJbxLC5,7173.509098
Ea72e4QJFGMLg5KroCA81sCuW9yWRJhJ99Cn6cTj3xsb,7152.284507
Dx68KpUMZTnTuPajcnf7BqSTcanzzWFafWaHqq9pZFAz,7052.063317
AKAGvXCHJYgPLh2fJt6fo1CQWJwjhkqAN7z1p5VJsgox,7002.917984
FLRqDN26VF8mg5axoupyWycYtDFdNEoETrdEtNtvUKLz,6994.0
EBdpCUrRPtoLfM8ts2KxYHAzRfaxDQD5cKnT4PPqNj2t,6988.459662
HDRTXdobQMnLwYZ7p6q4ZJsdPqGFB7XcbHLk7VVB3czz,6971.235693
BkM63h3h7zvVYij1rijEQogFx4Ma2iHWwUMuu7ugn7aJ,6938.940482
C4TmutLHedjXpz6t1bbARtnTYeUoDjDbGgsewa3pMRUF,6785.494635
6V5wFCv2a5J8v5kz9c8iL1uxhKeb4MDueshPf9wjiJfW,6747.489189
5KV5QdbjevZc6CQveS5UvLEVejngZMWTp38796droiHC,6675.437321
B3eQuBxum3qWn8X8H5kru7RoCKttkG1GTe3s14iQvtJq,6581.649946
3Yj8pinS5Nobg9F24Gk4B7pGYASydcMUQnr3yoR7faUV,6545.832081
73drYrZ55QNk5cG1mHThKjtQxUzkXLApWednHQSm22BZ,6521.738838
4rVUUKhBDtJ4apPzY6U5RkwusnLsdEDwCLTzuDh5ED44,6510.571332
8VaCmHs2tNJAJnbfKHKHBKnviDQHKxRd8ftCjXQPTvmt,6494.383149
2fNMLFWiurRoYc35AD3Dmv6ypJYCjTJmBMyzEfzxDz3E,6451.077545
8rRG9DQ6WEjijZKsNYARFjYeeVjQUUn3o1QcPXwdcoyr,6304.305878
Ce7VivCiXmu6cgAdHhwoGhGKDmFgQHk2hKW1vAZcqRdQ,6279.972954
CVyyYpZ6moDSvS9g9HTGMfJpCa1Ywrd8fEX8qWHFTWPs,6235.780392
J5BNCEToVALupJRsa5AjbVvVPERf3a14FfrTtaSYPcj9,6119.5
HPePFRZhC4U1SZB7T6zTtXyKF7tWnA39gohThPnAGhUH,6106.861712
6Ub5dijJx3CWSMSkK2yyurDK7G7GDbKhcYx6VKVxVjTp,6096.561808
BBMH6FVSx2oZghYcJSSVMBwzUYpXGLvUwdYNFDnHkPrm,6022.7776
6ptiCtvqJfRutvd4obMAa1b34DKSAkCTSe73QJPJz7Fe,5967.217152
HFqp6ErWHY6Uzhj8rFyjYuDya2mXUpYEk8VW75K9PSiY,5903.597627
BatfXwKJHTThPDfeZxDdc44CxBsS8M5PUWb7ywFREaFs,5649.255296
HJASwzMxUuCavR6Wy8tpsHCKJfypjvitgqrRxVSHEj8b,5579.863148
8UZ5mGrHeU8Avf7SoBba4i732CunQtVv8DDm6e2evSPz,5567.926582
6dRN1MurDTq3bSG5c7dZCMJVTPYnP52eeRiD7QhoMkwU,5546.35701
4fjcDJsfmNpZ8VjHHM5w74QYWRRYchpbhsqUABUgwN4g,5427.050753
2cpqZZhrGDtYQAQRF7tB9nYv21XZFocHquZJ2UfjjS8L,5420.115593
MB9wQ61RFCrxkkEJKwx2Vmv2DiFemgR4TiBwW5m1hxo,5327.553253
AJbZBmkcA41KKmezQe1VCU5zEk4H9X8mzqy8VxomMExj,5216.142192
9HmB6yUVUv7ojXXdX9ZPhzv5rSAJrAHLTg9J8DVZSk5Z,5112.706051
DPjv2JPi8N58Uoczna8aMFrwUd5sMUH9pqN6S4eSzoC6,5076.16303
8hj5D3vyd8XT9bpBqpK3ruCvaR6r2TvhSGRCLAzJLKpP,5069.243577
Ck2cus3VBCKcgnSY7d2qp9ToAQZyAmTfrAZKp69JH1gm,5066.773033
